Dimension,JL,JL 25,JL 75,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
5,1.0,0.0,0.0,0.49780322194115295,0.017973638663293823,0.039009452802556244,0.5366795366795367,0.00013313806417258878,0.03328451604313665,0.5366795366795367,0.08866995073891631,0.08707229396884564,0.5369458128078818,0.03208627346558379,0.017574224470776167,0.5366795366795367,0.0680335507921715,0.007855145786180184,1.0
10,1.0,0.0,0.0,0.5273598721874584,0.08081480495273596,0.043536146984422874,0.5378777792570896,0.01078418319797625,0.06337371854613238,0.5366795366795367,0.010251630941286116,0.0527226734123285,0.5366795366795367,0.013846358673944903,0.06856610304886168,0.5366795366795367,0.009319664492078328,0.03581413926241506,1.0
15,1.0,0.0,0.0,0.5266941818665957,0.05778191985088538,0.0432698708560777,0.5366795366795367,0.03621355345493282,0.05724936759419519,0.5366795366795367,0.013580082545599836,0.03155372120889355,0.5401411263480229,0.018373052855811478,0.04366928504859535,0.5467980295566502,0.011316735454666493,0.053255225669018746,1.0
20,1.0,0.0,0.0,0.543070163759819,0.038610038610038644,0.030222340567168104,0.5330848089468779,0.0584476101717481,0.04619890826787376,0.5527892424444149,0.024497403807748674,0.02569564638530153,0.5402742644121954,0.009985354812940939,0.016375981893223313,0.534549327652776,0.005991212887764608,0.009319664492078217,1.0
25,1.0,0.0,0.0,0.4976700838769804,0.050592464385567804,0.051790706963120714,0.5384103315137798,0.02409798961523102,0.03714551990414061,0.5405405405405406,0.024364265743576086,0.07402476367993605,0.5366795366795367,0.026893888962854495,0.005858074823592019,0.5369458128078818,0.0019970709625881655,0.04540007988283845,1.0
