Dimension,Bdwth = 10,Bdwth = 10 25,Bdwth = 10 75,Bdwth = 20,Bdwth = 20 25,Bdwth = 20 75,Bdwth = 30,Bdwth = 30 25,Bdwth = 30 75,Bdwth = 40,Bdwth = 40 25,Bdwth = 40 75,Bdwth = 50,Bdwth = 50 25,Bdwth = 50 75,Original Features
5,0.5375049609736737,0.0,0.0,0.5760021166821008,0.019976187326365857,0.02817833046699303,0.7016801164175156,0.04167217885963759,0.03452837676941389,0.7585659478767033,0.03664505887022096,0.04259822727874052,0.7355470300304273,0.036777351501521394,0.03505754729461563,0.9956343431670855
10,0.5375049609736737,0.0006614631565021734,0.003704193676412282,0.6219076597433523,0.02196057679587249,0.03214710940600607,0.7743087710014552,0.03280857256250824,0.02936896414869694,0.8294747982537373,0.030824183093001722,0.019050138907262815,0.8026193940997487,0.05648895356528649,0.01719804206905673,0.9956343431670855
15,0.5397539357057812,0.0025135599947083698,0.0034396084138113014,0.6645058870220929,0.03836486307712661,0.05582749040878421,0.7916391057018124,0.011244873660537058,0.05397539357057812,0.8473343034792962,0.007805265246725757,0.02116682100806988,0.8395290382325704,0.022092869427172923,0.01891784627596249,0.9956343431670855
20,0.5408122767561847,0.0030427305199101085,0.004894827358116083,0.7145125016536579,0.051197248313268884,0.03836486307712661,0.8669136129117608,0.05450456409577986,0.01468448207434847,0.8867575076068263,0.020240772588966727,0.01865326101336162,0.8460113771662918,0.010054239978833146,0.018256383119460207,0.9956343431670855
25,0.5446487630638973,0.00396877893901304,0.0050271199894166285,0.6962561185341977,0.01494906733694934,0.05106495568196845,0.8827887286678132,0.027781452573091725,0.030956475724302157,0.8921815054901442,0.014023018917846297,0.01865326101336151,0.8868898002381267,0.025797063103585094,0.017065749437756406,0.9956343431670855
