Dimension,PCA,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
1,0.8642913282682735,0.5320932669635839,0.003143830233167333,0.05842284516636109,0.7078857741681949,0.024102698454283367,0.048205396908566955,0.7359182604139376,0.030259365994236287,0.03392716793293171,1.0
5,1.0,0.5289494367304166,0.00039297877914601376,0.10047157453497502,0.792507204610951,0.05292114225831812,0.03785695572439085,0.8027246528687451,0.06680639245480746,0.036547026460571175,1.0
10,1.0,0.5285564579512706,0.0,0.00039297877914601376,0.8163479172124706,0.08265653654702654,0.013230285564579503,0.8420225307833377,0.047157453497511104,0.038773906209064735,1.0
15,1.0,0.5289494367304166,0.00039297877914601376,0.0,0.7904113177888394,0.0699502226879749,0.011396384595231845,0.8514540214828399,0.04113177888394026,0.03955986376735665,1.0
20,1.0,0.5285564579512706,0.0,0.00039297877914601376,0.7145664134136757,0.15719151165837042,0.0753209326696358,0.8188367828137281,0.04689546764474717,0.05069426250982445,1.0
25,1.0,0.5289494367304166,0.00039297877914601376,0.0,0.6307309405292114,0.10125753209326693,0.1332198061304689,0.8232905423107152,0.062090647105056296,0.05855383809274306,1.0
