Dimension,PCA,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
1,0.9180506993006993,0.7303321678321678,0.02534965034965031,0.021197552447552503,0.7773164335664335,0.006337412587412605,0.0,0.7773164335664335,0.0,0.0,0.9997814685314685
5,1.0,0.6929632867132867,0.22093531468531463,0.0784527972027973,0.6990821678321678,0.03693181818181812,0.048295454545454586,0.7475961538461539,0.051136363636363646,0.023819930069930106,0.9997814685314685
10,1.0,0.5467657342657343,0.15646853146853146,0.21219405594405594,0.7602709790209791,0.1000874125874126,0.016171328671328644,0.7574300699300699,0.04676573426573427,0.01966783216783219,0.9997814685314685
15,1.0,0.43094405594405594,0.20716783216783216,0.3463723776223776,0.7659527972027972,0.13374125874125875,0.010270979020979065,0.7681381118881119,0.03933566433566427,0.009178321678321666,0.9997814685314685
20,1.0,0.7032342657342657,0.3415646853146853,0.05638111888111885,0.6184440559440559,0.15253496503496505,0.1588723776223776,0.736013986013986,0.03780594405594406,0.027972027972027913,0.9997814685314685
25,1.0,0.6123251748251748,0.301791958041958,0.16411713286713292,0.7760052447552448,0.14532342657342656,0.001311188811188746,0.7475961538461539,0.14816433566433562,0.029720279720279685,0.9997814685314685
