Epsilon,Ind_Unif,Ind_Unif 25,Ind_Unif 75,Dep_Unif,Dep_Unif 25,Dep_Unif 75
5.0,0.5529363110008271,0.044665012406947834,0.06658395368072786,0.575682382133995,0.03143093465674111,0.0624483043837883
10.0,0.6703887510339123,0.13771712158808927,0.03432588916459892,0.6889991728701407,0.045078577336641945,0.029363110008271263
15.0,0.7100909842845327,0.0463192721257237,0.028949545078577343,0.955748552522746,0.010339123242348978,0.005789909015715495
20.0,0.8019023986765922,0.03143093465674111,0.03515301902398676,0.988006617038875,0.00330851943755173,0.0016542597187758
25.0,0.8730355665839536,0.011993382961124907,0.014474772539288671,0.9929693961952026,0.0024813895781637648,0.0012406947890818824
30.0,0.9193548387096774,0.005376344086021448,0.00827129859387926,0.9946236559139784,0.0008271298593878353,0.0016542597187759296
