Dimension,RFF Binary,RFF Binary 25,RFF Binary 75,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75
5,0.7291967924280268,0.048245037465492344,0.046536085184698234,0.7153937163139213,0.02602865781517019,0.0469304587879585,0.7146049691074011,0.034441961351386885,0.055869593795188625,0.7255159721309321,0.044564217168397584,0.050216905481792994,0.733009070592875,0.05205731563034049,0.042723807019850096,0.733009070592875,0.050479821217299874,0.042723807019850096
10,0.8138556592612068,0.021296174576048467,0.034310503483633396,0.7431313264098857,0.05692125673721581,0.05402918364664125,0.7857236755619824,0.044301301432890704,0.0461417115814382,0.7953200999079796,0.029315104509004902,0.03417904561588001,0.7891415801235704,0.02826344156697772,0.03891152885500195,0.7991323780728277,0.03509925069015381,0.024056789798869424
15,0.8665702642303142,0.01892993295648755,0.02182200604706189,0.6900223478375181,0.0636256079926384,0.07125016432233469,0.8087288024188247,0.047456290258971925,0.046536085184698345,0.8400157749441304,0.02734323649270403,0.02182200604706189,0.8384382805310898,0.02208492178256866,0.017878270014460365,0.8459313789930327,0.026685947153937108,0.016300775601419754
20,0.8833968713027475,0.014723281188379032,0.021559090311555236,0.5421322466149598,0.0,0.1758906270540292,0.835414749572762,0.03864861311949518,0.026160115682923573,0.8479032470093335,0.043249638490863634,0.0335217562771132,0.8448797160510056,0.01091100302353089,0.03759695017746811,0.8423820165636913,0.0385171552517418,0.03759695017746811
25,0.8961482844748258,0.010516629420270738,0.009596424345997159,0.5421322466149598,0.0,0.0,0.8083344288155646,0.08413303536216635,0.038385697383988414,0.828973314052846,0.014460365452872265,0.025239910608649992,0.8351518338372552,0.01616931773366637,0.031155514657552282,0.8379124490600762,0.014197449717365607,0.014065991849612223
