Epsilon,2.0,2.0 25,2.0 75,6.0,6.0 25,6.0 75,10.0,10.0 25,10.0 75,14.0,14.0 25,14.0 75
2.5,0.9398907103825136,0.021013412816691477,0.014803775459513249,0.8432190760059612,0.031644311972180844,0.051763537009438775,0.7580725285643318,0.0842026825633383,0.07416790859413801,0.6818678589170392,0.08201689021361147,0.0278688524590163
5.0,0.9591654247391952,0.002632886239443585,0.003129657228017793,0.959960258320914,0.008991554893194356,0.013710879284649802,0.9184302036761053,0.049230004967709906,0.011872826626924888,0.7376055638350719,0.01535022354694466,0.10034773969200193
7.5,0.9579731743666169,0.006905116741182182,0.014307004470938883,0.9686040735221063,0.005712866368604019,0.001390958768007908,0.968107302533532,0.010779930452061754,0.0041728763040237244,0.9321410829607552,0.038797814207650286,0.01932439145553895
10.0,0.9536015896671635,0.013760556383507316,0.012965722801788334,0.9696969696969697,0.00024838549428710414,0.00303030303030292,0.9778440139095878,0.0024838549428713532,0.007401887729756546,0.967511177347243,0.006954793840039696,0.012170889220069507
12.5,0.9608544461003478,0.005265772478887326,0.005315449577744528,0.9696969696969697,0.0004967709885743643,0.0016890213611523706,0.9861897665176353,0.008792846497764455,0.0007451564828614684,0.9942374565325385,0.000695479384003954,0.000695479384003954
