Dimension,PCA,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
1,0.799837925445705,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.9894651539708266
5,0.8687196110210696,0.7949756888168558,0.0008103727714748876,0.0008103727714748876,0.7949756888168558,0.0008103727714748876,0.0008103727714748876,0.7949756888168558,0.0008103727714748876,0.0008103727714748876,0.9894651539708266
10,0.9481361426256077,0.7876823338735819,0.13614262560777957,0.005672609400324102,0.7593192868719612,0.14181523500810378,0.03322528363046995,0.7828200972447326,0.22042139384116688,0.010534846029173428,0.9894651539708266
15,0.9821717990275527,0.5786061588330632,0.12560777957860614,0.21231766612641811,0.7034035656401945,0.39627228525121555,0.08995137763371153,0.7090761750405187,0.12155591572123181,0.07698541329011344,0.9894651539708266
20,0.9886547811993517,0.44570502431118314,0.23824959481361427,0.3330632090761751,0.6410048622366289,0.24392220421393845,0.1515397082658022,0.6961102106969206,0.26418152350081037,0.09076175040518641,0.9894651539708266
25,0.9886547811993517,0.6952998379254457,0.4878444084278768,0.09805510534846029,0.7220421393841167,0.1766612641815235,0.05915721231766613,0.5291734197730956,0.06888168557536467,0.20259319286871957,0.9894651539708266
