Dimension,Bdwth = 5,Bdwth = 5 25,Bdwth = 5 75,Bdwth = 10,Bdwth = 10 25,Bdwth = 10 75,Bdwth = 15,Bdwth = 15 25,Bdwth = 15 75,Bdwth = 20,Bdwth = 20 25,Bdwth = 20 75,Bdwth = 25,Bdwth = 25 25,Bdwth = 25 75,Original Features
10,0.7885484681064792,0.017579105976896048,0.013058764439979886,0.7744851833249623,0.023103967855349072,0.019588146659969885,0.7272727272727273,0.04118533400301361,0.011551983927674536,0.7212456052235058,0.02812656956303361,0.02360622802611756,0.682069311903566,0.02159718734304361,0.03867403314917128,0.9904570567553993
20,0.9000502260170768,0.012054244098443023,0.0055248618784530246,0.8648920140632848,0.023103967855349072,0.012054244098443023,0.8221998995479658,0.022601707684580585,0.022601707684580696,0.7885484681064792,0.04369663485685582,0.030637870416875934,0.7513812154696132,0.022601707684580585,0.030135610246107558,0.9904570567553993
30,0.9306880964339528,0.007533902561526862,0.007533902561526862,0.9055750878955299,0.013561024610748373,0.006027122049221512,0.8518332496233049,0.03114013058764442,0.020090406830738372,0.8221998995479658,0.016072325464590587,0.018081366147664535,0.8146659969864389,0.03114013058764431,0.016574585635359185,0.9904570567553993
40,0.9588146659969864,0.007533902561526862,0.0030135610246108113,0.9256654947262682,0.01406328478151686,0.0050226017076845375,0.8829733802109493,0.012054244098443023,0.014565544952285236,0.8608739326971371,0.027624309392265123,0.020090406830738372,0.8347564038171773,0.033651431441486745,0.014565544952285236,0.9904570567553993
50,0.9673530889000502,0.002009040683073837,0.0015067805123053502,0.9271722752385736,0.006027122049221512,0.008036162732295349,0.8970366649924661,0.01406328478151686,0.012054244098442912,0.8729281767955801,0.008538422903063725,0.01707684580612756,0.8543445504771472,0.013561024610748373,0.016072325464590587,0.9904570567553993
