Dimension,Bdwth = 5,Bdwth = 5 25,Bdwth = 5 75,Bdwth = 10,Bdwth = 10 25,Bdwth = 10 75,Bdwth = 15,Bdwth = 15 25,Bdwth = 15 75,Bdwth = 20,Bdwth = 20 25,Bdwth = 20 75,Bdwth = 25,Bdwth = 25 25,Bdwth = 25 75,Original Features
10,0.7594173782019086,0.010045203415369186,0.02661978905072826,0.7754897036664993,0.01406328478151686,0.021597187343043722,0.7644399799095931,0.035158211953791985,0.014565544952285348,0.7800100452034153,0.02812656956303361,0.01406328478151686,0.7714716223003516,0.015067805123053724,0.024610748367654423,0.9854344550477148
20,0.8844801607232546,0.019588146659969885,0.011049723756906049,0.8905072827724761,0.016574585635359074,0.012054244098443023,0.8910095429432446,0.01255650426921151,0.011551983927674536,0.8900050226017077,0.02009040683073826,0.0030135610246108113,0.8844801607232546,0.013058764439979886,0.013058764439979886,0.9854344550477148
30,0.9186338523355098,0.006027122049221512,0.012054244098443023,0.9281767955801105,0.009040683073832212,0.004018081366147674,0.9291813159216474,0.016072325464590698,0.008036162732295349,0.9316926167754898,0.010045203415369186,0.006027122049221401,0.9276745354093421,0.0050226017076846485,0.007031642390758375,0.9854344550477148
40,0.9467604218985435,0.008538422903063836,0.007533902561526862,0.9472626820693119,0.0050226017076845375,0.0025113008538423243,0.9472626820693119,0.0045203415369160505,0.004018081366147674,0.9492717227523857,0.008538422903063725,0.005524861878453136,0.9457559015570065,0.0050226017076845375,0.0030135610246108113,0.9854344550477148
50,0.9588146659969864,0.0025113008538422132,0.0035158211953792984,0.9558011049723757,0.0050226017076845375,0.004018081366147674,0.9588146659969864,0.004018081366147563,0.002009040683073837,0.9598191863385234,0.0045203415369161615,0.0055248618784530246,0.9568056253139126,0.0035158211953791874,0.0050226017076846485,0.9854344550477148
