Dimension,PCA,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
1,0.5494726268206931,0.5123053741838273,0.0050226017076846485,0.03867403314917117,0.574585635359116,0.025615268709191286,0.024108488196886046,0.544952285283777,0.02059266700150686,0.07734806629834245,0.9718734304369664
2,0.645906579608237,0.5077850326469111,0.0010045203415369741,0.0005022601707684871,0.5876443997990959,0.03766951280763431,0.019588146659969885,0.6278252134605726,0.05273731793068814,0.032144650929181284,0.9718734304369664
3,0.6780512305374183,0.5072827724761426,0.0005022601707684871,0.0005022601707684871,0.629331993972878,0.06629834254143652,0.019085886489201398,0.6474133601205424,0.021094927172275235,0.04419889502762431,0.9718734304369664
