Dimension,PCA,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
1,0.8006482982171799,0.6815235008103727,0.018638573743922193,0.012965964343598091,0.7836304700162074,0.008914100486223653,0.004051863857374438,0.7957860615883307,0.0008103727714748876,0.0,0.9846029173419774
5,0.8557536466774717,0.5680713128038898,0.13371150729335496,0.10048622366288495,0.7034035656401945,0.06158833063209068,0.037277147487844386,0.7504051863857374,0.010534846029173317,0.021069692058346856,0.9846029173419774
10,0.9181523500810372,0.606969205834684,0.1831442463533225,0.18395461912479738,0.7495948136142626,0.0858995137763372,0.038087520259319274,0.7747163695299838,0.1774716369529984,0.017828200972447306,0.9846029173419774
15,0.960291734197731,0.63290113452188,0.22852512155591564,0.15559157212317676,0.7074554294975689,0.13209076175040524,0.08346839546191243,0.7560777957860616,0.02269043760129663,0.034035656401944836,0.9846029173419774
20,0.9619124797406807,0.7755267423014587,0.4692058346839546,0.017828200972447306,0.7544570502431118,0.1896272285251216,0.03565640194489461,0.786871961102107,0.02998379254457051,0.00648298217179899,0.9846029173419774
25,0.9619124797406807,0.7747163695299838,0.31685575364667745,0.018638573743922193,0.7820097244732577,0.05024311183144248,0.012155591572123203,0.786871961102107,0.07131280388978933,0.007293354943273878,0.9846029173419774
