Dimension,Bdwth = 5,Bdwth = 5 25,Bdwth = 5 75,Bdwth = 10,Bdwth = 10 25,Bdwth = 10 75,Bdwth = 15,Bdwth = 15 25,Bdwth = 15 75,Bdwth = 20,Bdwth = 20 25,Bdwth = 20 75,Bdwth = 25,Bdwth = 25 25,Bdwth = 25 75,Original Features
10,0.730286288297338,0.022099447513812098,0.018081366147664535,0.7679558011049724,0.018081366147664535,0.01707684580612756,0.735811150175791,0.016574585635359074,0.02661978905072837,0.7498744349573079,0.01707684580612756,0.027122049221496747,0.7493721747865394,0.02661978905072826,0.016072325464590698,0.9588146659969864
20,0.8106479156202913,0.01707684580612756,0.02360622802611756,0.8277247614264189,0.024610748367654534,0.009542943244600699,0.8221998995479658,0.022601707684580585,0.027624309392265234,0.8206931190356604,0.015067805123053724,0.018081366147664535,0.8111501757910597,0.021094927172275235,0.024108488196886046,0.9588146659969864
30,0.8302360622802611,0.015067805123053724,0.024108488196886046,0.855349070818684,0.010547463586137562,0.011551983927674536,0.8528377699648418,0.010547463586137673,0.0125565042692114,0.8628829733802109,0.01557006529382221,0.012054244098443023,0.8598694123556002,0.02209944751381221,0.008538422903063725,0.9588146659969864
40,0.8669010547463586,0.012054244098443023,0.019588146659969885,0.8759417378201909,0.01104972375690616,0.006529382219989888,0.8744349573078855,0.01707684580612756,0.01406328478151686,0.8824711200401808,0.02360622802611756,0.010045203415369186,0.8784530386740331,0.008036162732295349,0.007031642390758486,0.9588146659969864
50,0.8824711200401808,0.019588146659969885,0.007533902561526862,0.880462079357107,0.009040683073832212,0.008538422903063836,0.8819688598694123,0.011049723756906049,0.008538422903063836,0.8890005022601708,0.007031642390758486,0.007031642390758375,0.8895027624309392,0.008036162732295238,0.0045203415369161615,0.9588146659969864
