Dimension,PCA,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
1,0.7957860615883307,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.7949756888168558,0.0,0.0008103727714748876,0.9813614262560778
5,0.8038897893030794,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.9813614262560778
10,0.8970826580226904,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0008103727714748876,0.0,0.9813614262560778
15,0.9651539708265803,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.9813614262560778
20,0.9643435980551054,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.9813614262560778
25,0.9635332252836305,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.7957860615883307,0.0,0.0,0.9813614262560778
