Dimension,PCA,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
1,0.8006482982171799,0.7949756888168558,0.0,0.0008103727714748876,0.7949756888168558,0.0008103727714748876,0.0008103727714748876,0.7957860615883307,0.0,0.0,0.9651539708265803
5,0.8290113452188006,0.7949756888168558,0.02025931928687197,0.0,0.7949756888168558,0.0008103727714748876,0.0,0.7949756888168558,0.0,0.0008103727714748876,0.9651539708265803
10,0.8970826580226904,0.7941653160453809,0.586709886547812,0.0008103727714748876,0.7941653160453809,0.0,0.0008103727714748876,0.7949756888168558,0.0008103727714748876,0.0008103727714748876,0.9651539708265803
15,0.946515397082658,0.7941653160453809,0.0016207455429497752,0.0008103727714748876,0.7941653160453809,0.0016207455429497752,0.0016207455429497752,0.7949756888168558,0.0008103727714748876,0.0,0.9651539708265803
20,0.9473257698541329,0.7941653160453809,0.5875202593192869,0.0008103727714748876,0.7941653160453809,0.007293354943273878,0.0008103727714748876,0.7941653160453809,0.0,0.0008103727714748876,0.9651539708265803
25,0.953808752025932,0.7941653160453809,0.5218800648298217,0.0016207455429497752,0.7941653160453809,0.005672609400324102,0.0008103727714748876,0.793354943273906,0.20583468395461912,0.0008103727714748876,0.9651539708265803
