Epsilon,Ind_Unif,Ind_Unif 25,Ind_Unif 75,Ind_NonUnif,Ind_NonUnif 25,Ind_NonUnif 75,Dep_Unif,Dep_Unif 25,Dep_Unif 75,Dep_NonUnif,Dep_NonUnif 25,Dep_NonUnif 75
2.0,0.7211291702309667,0.08083832335329345,0.09538066723695462,0.7078699743370401,0.06971770744225837,0.048331907613344785,0.6445680068434558,0.02951240376390069,0.07185628742514977,0.6103507271171942,0.06629597946963216,0.10350727117194186
4.0,0.7938408896492729,0.01924721984602232,0.0816937553464499,0.885372112917023,0.04319931565440553,0.05047048759623605,0.8584260051325918,0.09195893926432841,0.06886227544910178,0.8306244653550042,0.08853721129170233,0.0453378956372968
6.0,0.8922155688622754,0.0782720273738237,0.04191616766467072,0.8913601368691189,0.018391787852865736,0.04020530367835755,0.9101796407185628,0.011548331907613446,0.026518391787852837,0.9050470487596236,0.014970059880239524,0.03806672369546615
8.0,0.8990590248075278,0.014542343883661298,0.035072711719418295,0.9037639007698888,0.010265183917878635,0.009409751924721915,0.9101796407185628,0.01283147989734826,0.0076988879384088755,0.9033361847733105,0.008126603934987101,0.006415739948674063
10.0,0.9050470487596236,0.0059880239520958365,0.006415739948674063,0.8956372968349016,0.017536355859709148,0.003421727972626211,0.9097519247219845,0.012831479897348126,0.02651839178785297,0.90590248075278,0.006415739948674063,0.03678357570573147
12.0,0.9007698887938408,0.013259195893926351,0.011120615911035086,0.908896492728828,0.01582549187339611,0.008554319931565461,0.9101796407185628,0.01283147989734826,0.028656971770744236,0.9050470487596236,0.003421727972626211,0.005560307955517476
