Epsilon,Ind_Unif,Ind_Unif 25,Ind_Unif 75,Ind_NonUnif,Ind_NonUnif 25,Ind_NonUnif 75,Dep_Unif,Dep_Unif 25,Dep_Unif 75,Dep_NonUnif,Dep_NonUnif 25,Dep_NonUnif 75
2.0,0.6050739957716701,0.04778012684989427,0.03551797040169137,0.5953488372093023,0.0194503171247357,0.04016913319238901,0.6723044397463003,0.04186046511627909,0.05835095137420716,0.6270613107822409,0.06300211416490487,0.04228329809725156
4.0,0.6617336152219873,0.05454545454545453,0.041014799154334015,0.6765327695560254,0.05158562367864697,0.11331923890063429,0.7306553911205074,0.03424947145877382,0.05919661733615223,0.7547568710359407,0.06469344608879488,0.07019027484143767
6.0,0.7408033826638477,0.05243128964059191,0.041437632135306615,0.8088794926004228,0.019873150105708236,0.04482029598308665,0.8816067653276956,0.032135306553911204,0.023678646934460867,0.8617336152219873,0.03594080338266384,0.025792811839323485
8.0,0.829598308668076,0.09809725158562363,0.03298097251585628,0.8308668076109936,0.06088794926004225,0.025792811839323485,0.8723044397463001,0.04439746300211404,0.03551797040169137,0.8710359408033825,0.04693446088794927,0.03128964059196626
10.0,0.8536997885835095,0.04608879492600419,0.04312896405919663,0.8266384778012685,0.07484143763213537,0.053276955602536986,0.8799154334038055,0.026215644820296088,0.02790697674418597,0.8638477801268499,0.03382663847780135,0.04482029598308665
12.0,0.882029598308668,0.03594080338266384,0.01141649048625803,0.8621564482029598,0.06892177589851999,0.03720930232558138,0.8964059196617336,0.03128964059196613,0.020295983086680704,0.8832980972515856,0.010993657505285427,0.0279069767441861
