Epsilon,Ind_Unif,Ind_Unif 25,Ind_Unif 75,Ind_NonUnif,Ind_NonUnif 25,Ind_NonUnif 75,Dep_Unif,Dep_Unif 25,Dep_Unif 75,Dep_NonUnif,Dep_NonUnif 25,Dep_NonUnif 75
2.0,0.6259351620947631,0.06899418121363261,0.050706566916043264,0.541978387364921,0.06483790523690774,0.03699085619285121,0.5931005818786367,0.03034081463009144,0.03782211138819616,0.6313383208645054,0.1234413965087281,0.027847049044056535
4.0,0.6022443890274315,0.06733167082294272,0.09434746467165411,0.6546134663341646,0.0573566084788031,0.03366583541147123,0.5477971737323358,0.06026600166251038,0.11679135494596846,0.64380714879468,0.07896924355777231,0.04405652535328342
6.0,0.6396508728179551,0.06442227763923518,0.06774729842061517,0.6188694929343308,0.07980049875311718,0.04571903574397345,0.6816292601828762,0.07148794679966752,0.0665004156275977,0.6284289276807979,0.036159600997506265,0.08395677472984205
8.0,0.6591853699085619,0.04239401496259353,0.05610972568578564,0.6209476309226932,0.05444721529509562,0.0656691604322527,0.6492103075644222,0.11970074812967581,0.05527847049044063,0.6234413965087282,0.08146300914380715,0.03865336658354117
10.0,0.6280133000831255,0.09975062344139655,0.0723192019950124,0.5972568578553615,0.04156275976724852,0.07980049875311725,0.5835411471321695,0.03948462177888612,0.09310058187863679,0.6413133832086451,0.0469659185369909,0.04821280133000822
12.0,0.6637572734829592,0.07356608478802985,0.05153782211138827,0.6284289276807979,0.0677472984206151,0.11637572734829596,0.6650041562759766,0.07896924355777224,0.056525353283458084,0.6354945968412302,0.11429758935993349,0.06483790523690769
