Dimension,RFF Binary,RFF Binary 25,RFF Binary 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 6.0,Eps = 6.0 25,Eps = 6.0 75,Eps = 8.0,Eps = 8.0 25,Eps = 8.0 75,Eps = 10.0,Eps = 10.0 25,Eps = 10.0 75,Original Features
10,0.31565217391304345,0.013043478260869545,0.013043478260869601,0.21913043478260869,0.0039130434782608525,0.00391304347826088,0.24304347826086956,0.006956521739130417,0.009130434782608693,0.24869565217391304,0.0047826086956521685,0.013043478260869545,0.26260869565217393,0.006956521739130472,0.006521739130434745,0.2743478260869565,0.015217391304347794,0.006086956521739129,0.701304347826087
20,0.36217391304347823,0.006956521739130417,0.005652173913043512,0.2291304347826087,0.012173913043478257,0.0047826086956521685,0.24521739130434783,0.007826086956521733,0.0047826086956521685,0.2526086956521739,0.003478260869565236,0.0047826086956521685,0.2669565217391304,0.0034782608695652084,0.010869565217391297,0.28,0.006956521739130472,0.007391304347826033,0.701304347826087
30,0.39043478260869563,0.004347826086956497,0.004782608695652224,0.22826086956521738,0.007826086956521733,0.00782608695652176,0.23956521739130435,0.0034782608695652084,0.007391304347826089,0.2582608695652174,0.004347826086956497,0.003043478260869592,0.26608695652173914,0.008695652173913049,0.007826086956521705,0.27391304347826084,0.003913043478260825,0.00782608695652176,0.701304347826087
40,0.4078260869565217,0.007826086956521705,0.00260869565217392,0.22956521739130434,0.0030434782608695643,0.00521739130434784,0.2417391304347826,0.0030434782608695643,0.007391304347826089,0.2508695652173913,0.007391304347826061,0.00782608695652176,0.26521739130434785,0.012173913043478257,0.005217391304347785,0.2747826086956522,0.006086956521739129,0.0047826086956521685,0.701304347826087
50,0.4147826086956522,0.0065217391304348005,0.006086956521739129,0.22130434782608696,0.00260869565217392,0.007826086956521733,0.23521739130434782,0.004347826086956524,0.010000000000000009,0.2482608695652174,0.009565217391304365,0.005217391304347813,0.25521739130434784,0.010000000000000009,0.005217391304347785,0.26521739130434785,0.015652173913043493,0.003913043478260825,0.701304347826087
