Dimension,JL,JL 25,JL 75,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
5,0.9456521739130435,0.003043478260869592,0.0021739130434782483,0.8004347826086956,0.0,0.0,0.8004347826086956,0.0,0.0,0.8004347826086956,0.0,0.0,0.8004347826086956,0.0,0.0,0.8004347826086956,0.0,0.0,0.9756521739130435
10,0.9565217391304348,0.00260869565217392,0.00043478260869567187,0.782608695652174,0.0017391304347826875,0.0047826086956521685,0.7852173913043479,0.003478260869565264,0.00260869565217392,0.7821739130434783,0.003478260869565264,0.004347826086956497,0.7843478260869565,0.0047826086956521685,0.005652173913043512,0.7856521739130434,0.007391304347826089,0.0021739130434783593,0.9756521739130435
15,0.9617391304347827,0.003478260869565264,0.0008695652173912327,0.7634782608695653,0.00260869565217392,0.003043478260869481,0.7626086956521739,0.005652173913043512,0.0047826086956521685,0.7617391304347826,0.004347826086956497,0.00521739130434784,0.7643478260869565,0.004347826086956497,0.003913043478260936,0.7630434782608696,0.003478260869565264,0.006956521739130417,0.9756521739130435
20,0.9639130434782609,0.0017391304347826875,0.0021739130434782483,0.7960869565217391,0.0013043478260869046,0.0008695652173913437,0.7960869565217391,0.0013043478260869046,0.0008695652173913437,0.7947826086956522,0.00043478260869567187,0.0021739130434782483,0.7956521739130434,0.0008695652173912327,0.0017391304347826875,0.7960869565217391,0.003043478260869592,0.00043478260869567187,0.9756521739130435
25,0.9660869565217391,0.0008695652173913437,0.0013043478260869046,0.8,0.0008695652173913437,0.0,0.7995652173913044,0.00043478260869567187,0.0008695652173912327,0.8,0.0,0.00043478260869556085,0.8,0.0008695652173913437,0.0,0.8,0.00043478260869567187,0.00043478260869556085,0.9756521739130435
