Dimension,Bdwth = 250,Bdwth = 250 25,Bdwth = 250 75,Bdwth = 375,Bdwth = 375 25,Bdwth = 375 75,Bdwth = 500,Bdwth = 500 25,Bdwth = 500 75,Bdwth = 625,Bdwth = 625 25,Bdwth = 625 75,Bdwth = 750,Bdwth = 750 25,Bdwth = 750 75,Original Features
5,0.3520304983520219,0.07971394886534772,0.06298460452828242,0.3834324415032314,0.05425849590802301,0.05356143989397866,0.35097200588625077,0.06774351780935084,0.08451589029543127,0.452544254451262,0.12734610982504752,0.033097252222403895,0.43358605199521527,0.06871595397709179,0.03370825193841809,0.5588668106675387
10,0.33333907041986865,0.0506441313907558,0.07751951326557838,0.3699129970826915,0.06294157637926728,0.08108224400402747,0.4267273650422106,0.1317005585053742,0.050188033011195954,0.3936817465986248,0.09923151725859058,0.08948133869177216,0.47257816063268593,0.08768276206294162,0.031599872636678905,0.5588668106675387
15,0.4076486837689216,0.10409369809729524,0.07734740066951801,0.47039233066271957,0.059619803275302696,0.02995619734430266,0.4214951421219762,0.05971446520313589,0.06584167362288407,0.47424765281447123,0.10136571344973883,0.05332048225949415,0.4032856294587919,0.08578952350627778,0.07449893720471934,0.5588668106675387
20,0.43487689646566785,0.10011789712830133,0.04844109016118342,0.42057433973305336,0.06471433611868882,0.08201165202275329,0.46084868721117356,0.10394740239064398,0.03238298494875347,0.47869676342263107,0.10843093551801586,0.02927635258986433,0.48770685782639,0.08080686385033087,0.013140796709207203,0.5588668106675387
25,0.4307031660112045,0.08726108620259371,0.06696901112707937,0.4432071461149884,0.061814238875072036,0.041591008837981835,0.4743509203721074,0.12104678880923897,0.02760686040807897,0.42091856492517404,0.08852611378363723,0.06275225252360095,0.47324079412751824,0.19037374250234507,0.01861397726392605,0.5588668106675387
