Dimension,Bdwth = 250,Bdwth = 250 25,Bdwth = 250 75,Bdwth = 375,Bdwth = 375 25,Bdwth = 375 75,Bdwth = 500,Bdwth = 500 25,Bdwth = 500 75,Bdwth = 625,Bdwth = 625 25,Bdwth = 625 75,Bdwth = 750,Bdwth = 750 25,Bdwth = 750 75,Original Features
5,0.9120418577833619,0.006523067390686976,0.011531543936042943,0.9165167852809308,0.023872017073569562,0.012770754627677405,0.9115599425143929,0.019242188239546265,0.012968684113146889,0.9140383638976618,0.008313038389714533,0.01376040205502449,0.9148558987289485,0.01685842878411059,0.01925079386934936,0.969389774790668
10,0.9566964708312178,0.002710773387950449,0.0017641541096184987,0.9575398225519135,0.0022202524891784536,0.0029431253926318623,0.9579270758930493,0.0025300551620870415,0.0014113232876947768,0.9582540898255639,0.003906955930569778,0.0015059852155279163,0.9584520193110333,0.002435393234253902,0.002564477681299082,0.969389774790668
15,0.9627634398423449,0.001247816321437556,0.001187576912816346,0.96334862266895,0.0018243935182397086,0.001540407734740068,0.9625913272462845,0.0015059852155279163,0.001394112028088812,0.9640973124618125,0.0014887739559219515,0.0014027176578917944,0.9632539607411168,0.0022546750083904943,0.002418181974647826,0.969389774790668
20,0.965827044052219,0.0013166613598616372,0.000894985499513723,0.9666187619940966,0.0011273375041952471,0.0008261404610896417,0.9667736633305508,0.0017555484798155163,0.0005593659371961879,0.9664466493980362,0.0019018441864667723,0.0009294080187258746,0.966351987470203,0.0014543514367099108,0.0009724361677408977,0.969389774790668
25,0.9672813954889289,0.000998253057150067,0.0016780978115883416,0.9677116769790797,0.0010240699465590142,0.0004388871199538791,0.9678923952049431,0.0005765771968021527,0.0006540278650293274,0.9678837895751401,0.0008433517206957175,0.0008261404610896417,0.967857972685731,0.0010584924657711658,0.0007572954226654494,0.969389774790668
