Dimension,RFF Binary,RFF Binary 25,RFF Binary 75,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Original Features
5,0.503697136270946,2.6598102668683348e-05,0.0,0.503697136270946,0.0,0.0,0.503697136270946,0.0,0.0,0.503697136270946,0.0,0.0,0.503697136270946,0.0,0.0,0.503697136270946,0.0,0.0,1.0
10,0.5032804326624701,0.0002216508555723231,9.752637645181989e-05,0.503697136270946,0.0,0.0,0.503697136270946,0.0,0.0,0.503697136270946,0.0,0.0,0.503697136270946,8.866034222856323e-06,0.0,0.503697136270946,8.866034222856323e-06,0.0,1.0
15,0.5000443301711145,0.0008954694565121488,0.000682684635162682,0.4690841386647753,0.0020569199397109596,0.0035818778260484235,0.4776221296214203,0.005949108963560555,0.003324762833584561,0.4819398882879688,0.005567869491976247,0.002384963205957959,0.4851759907793244,0.0011437184147530409,0.004734462275024378,0.4900966397730296,0.001861867186807377,0.0017820728788012696,1.0
20,0.48984839081478854,0.0037591985105062363,0.004113839879421919,0.42982533912580906,0.0029435233620001946,0.003307030765138734,0.4243904601471762,0.004574873659012278,0.007172621686319704,0.4241067470520436,0.004814256583030371,0.002447025445518239,0.4253834559801401,0.004690132103909925,0.0022608387268375127,0.4313325649437007,0.0033868250731447836,0.002367231137512189,1.0
25,0.46856104264562465,0.005878180689777476,0.012421313946271864,0.4682507314478234,0.002110116145048326,0.002650944232644735,0.4643674084581967,0.0031031119780122376,0.003510949552265287,0.46169873215710616,0.002207642521500146,0.0027839347459880947,0.46065254011880485,0.002367231137512189,0.0016136182285663705,0.4579483996808228,0.0028016668144338645,0.002783934745988152,1.0
