Dimension,Bdwth = 10,Bdwth = 10 25,Bdwth = 10 75,Bdwth = 20,Bdwth = 20 25,Bdwth = 20 75,Bdwth = 30,Bdwth = 30 25,Bdwth = 30 75,Bdwth = 40,Bdwth = 40 25,Bdwth = 40 75,Bdwth = 50,Bdwth = 50 25,Bdwth = 50 75,Original Features
5,0.5402222810267266,0.0,0.0,0.5983064302725589,0.03638528711299294,0.011643291876157646,0.6874834612331304,0.055702566816618115,0.07515215665519981,0.7368351415718444,0.05054247155332092,0.07263826409102936,0.7402752050807092,0.03956073035194496,0.02315427361735911,1.0
10,0.5402222810267266,0.00013231013495629274,0.0011907912146070787,0.6349563376554644,0.02778512834083091,0.0235512040222281,0.7685895739613654,0.026726647261180125,0.043530034400635076,0.8048425509394019,0.030431331039957654,0.046440857369674515,0.8106641968774808,0.039296110082032265,0.016274146599629558,1.0
15,0.5428684837258534,0.0022492722942577537,0.0043662344535591036,0.654008997089177,0.022757343212490122,0.03916379994707597,0.8262767928023287,0.02778512834083091,0.03704683778777451,0.8639851812648849,0.023286583752315404,0.01852341889388731,0.8359354326541413,0.014951045250066075,0.02434506483196619,1.0
20,0.539163799947076,0.002116962159301461,0.005027785128340789,0.6839110875893093,0.024080444562053382,0.03651759724794923,0.8530034400635088,0.0330775337390844,0.04313310399576609,0.8736438211166976,0.019449589838581693,0.024609685101878775,0.8786716062450384,0.026329716856311247,0.02394813442709709,1.0
25,0.5422069330510717,0.0027785128340830356,0.003572373643821125,0.7255887801005557,0.05080709182323373,0.03360677427890979,0.8825086001587722,0.042206933051071704,0.013231013495633714,0.9051336332363059,0.023683514157184504,0.01759724794919293,0.8737761312516539,0.008997089177031015,0.010717120931463375,1.0
