Epsilon,2.0,2.0 25,2.0 75,6.0,6.0 25,6.0 75,10.0,10.0 25,10.0 75,14.0,14.0 25,14.0 75
2.5,0.9332400559664201,0.023335998400959353,0.03128123126124325,0.9417349590245854,0.02823306016390176,0.030081950829502213,0.9525284829102538,0.014041575054967018,0.023485908454927082,0.8980611633020188,0.02713371976813916,0.025234859084549414
5.0,0.9670197881271237,0.010293823705776506,0.005396761942834412,0.9730161902858285,0.003547871277233647,0.007495502698380866,0.977513491904857,0.007795322806316164,0.005646612032780415,0.9761143314011593,0.005146911852888253,0.00464721167299609
7.5,0.9709174495302818,0.014791125324805025,0.0029982010793523466,0.9767139716170298,0.001748950629622176,0.0018988606835899033,0.9832100739556267,0.003547871277233647,0.0019988007195683357,0.9854087547471517,0.0031980811513092114,0.0042474515290825176
10.0,0.9675194883070158,0.009244453328003199,0.007095742554467294,0.9779132520487708,0.0029482310613632087,0.0014991005396760165,0.9843094143513892,0.004147511493104085,0.0036478113132120795,0.990305816510094,0.0018488906656006084,0.001748950629622333
12.5,0.9685188886667999,0.008394963022186602,0.006096342194683283,0.9801119328402959,0.002498500899460341,0.0037977213671796495,0.9884069558265042,0.0013991605036978978,0.0002498500899460027,0.991505096941835,0.0016989806116330382,0.0013991605036977408
