Epsilon,2.0,2.0 25,2.0 75,6.0,6.0 25,6.0 75,10.0,10.0 25,10.0 75,14.0,14.0 25,14.0 75
2.5,0.937269004095495,0.027469783238437906,0.027419838178004138,0.9424632903805813,0.029517530716212204,0.029517530716212204,0.9531515333133552,0.014683847767455844,0.02272500249725299,0.8973129557486763,0.02702027769453603,0.038457696533812945
5.0,0.9659374687843372,0.007841374488063171,0.005993407252022847,0.974428129058036,0.004395165318150109,0.006293077614624045,0.9761262611127758,0.007641594246328883,0.00554390170812113,0.9754270302667065,0.006392967735490953,0.0042952751972830435
7.5,0.9726301068824293,0.013684946558785343,0.0036459894116471943,0.9768254919588452,0.0019978024173408445,0.0016481869943061928,0.978523624013585,0.001698132054739804,0.0046948356807511495,0.9822195584856658,0.0036459894116471943,0.004095494955548912
10.0,0.9661372490260713,0.005444011587254064,0.00794126460893008,0.9774248326840476,0.0032963739886126995,0.000649285785635849,0.9802217560683247,0.0022475277195085873,0.002197582659074976,0.9871141744081511,0.005593846768554584,0.0020477474777742992
12.5,0.9689341724103485,0.008690440515432996,0.007441814004594908,0.9789231844970532,0.0012486265108380868,0.0023474178403756533,0.9817201078813305,0.001148736389971021,0.005893517131155782,0.9877135151333533,0.004345220257716498,0.002047747477774456
