Epsilon,2.0,2.0 25,2.0 75,6.0,6.0 25,6.0 75,10.0,10.0 25,10.0 75,14.0,14.0 25,14.0 75
2.5,0.9640587768069897,0.015389197776012753,0.004269261318506806,0.9448967434471803,0.025516282764098487,0.023729150119142135,0.9530381254964257,0.053266481334392414,0.009630659253375706,0.9186854646544877,0.028395552025416933,0.0311258935663224
5.0,0.9630659253375694,0.013999205718824393,0.0049146147736298116,0.9734908657664813,0.006155679110405038,0.00565925337569501,0.9766679904686258,0.01107029388403485,0.0044181890389197835,0.9736894360603654,0.011963860206513181,0.012758141382049322
7.5,0.9700158856235108,0.003921763304209755,0.0039217633042095985,0.9744837172359015,0.0024324861000795134,0.0037728355837967774,0.9829229547259729,0.007744241461477317,0.0017374900714854113,0.9838165210484511,0.003028196981731423,0.0019857029388404258
10.0,0.9709094519459888,0.004169976171564613,0.010375297855440904,0.9781572676727561,0.003276409849086437,0.001489277204130397,0.9857029388403495,0.0018367752184274481,0.0007446386020651985,0.9876886417791898,0.0037728355837966217,0.0023332009531374766
12.5,0.9705123113582208,0.009134233518665677,0.003623907863383644,0.9799444003177125,0.005361397934869056,0.0038224781572677178,0.9848093725178714,0.0008935663224781759,0.002035345512311366,0.988880063542494,0.0010424940428911532,0.001241064336775227
