Epsilon,2.0,2.0 25,2.0 75,6.0,6.0 25,6.0 75,10.0,10.0 25,10.0 75,14.0,14.0 25,14.0 75
2.5,0.7387296119947321,0.024516259750785144,0.007192786951676443,0.7303211427413636,0.01463884104953905,0.031709046702461746,0.7325498936277985,0.02274338972748446,0.011954209299969557,0.7111741464897173,0.03348191672576235,0.04492959173336038
5.0,0.7363995542498227,0.025377368047816942,0.014790801337250399,0.7879647452132509,0.03768615135244661,0.006990173234728084,0.7727687164421031,0.021071826562658273,0.023148617161381814,0.7722621821497316,0.020261371694863722,0.01392969304021876
7.5,0.771451727281937,0.043764562860905805,0.011194407861412098,0.8140006078411508,0.009016310404214217,0.015145375341910664,0.8381116401580387,0.0080538952487084,0.01180224901225813,0.8291966366122987,0.017171512511397116,0.00810454867794533
10.0,0.7522034241718164,0.0236044980245161,0.018336541383851768,0.8469253368453045,0.015550602775807857,0.018640461959274626,0.8879546145274035,0.010485259852092046,0.008256508965656918,0.8882585351028264,0.006838212947016497,0.009725458413534746
12.5,0.7655759294904265,0.020261371694863722,0.015550602775807857,0.874176881774896,0.011548981866072203,0.00663559923006782,0.9154087731739439,0.008459122682605754,0.00886435011650279,0.935163610576436,0.004001620909735655,0.0021274440279606312
