Epsilon,Naive Bayes,Naive Bayes 25,Naive Bayes 75,Naive Bayes - Numerical Correction,Naive Bayes - Numerical Correction 25,Naive Bayes - Numerical Correction 75
2.0,0.8809523809523809,0.0,0.0,0.8809523809523809,0.0,0.0
4.0,0.8809523809523809,0.0,0.0,0.9863945578231292,0.022959183673469333,0.00595238095238086
6.0,0.9489795918367347,0.015306122448979598,0.005952380952380991,0.989795918367347,0.014455782312925096,0.005952380952380991
8.0,0.9914965986394557,0.0051020408163264894,0.015306122448979598,1.001700680272109,0.011904761904761982,0.007653061224489734
10.0,0.9965986394557824,0.007653061224489865,0.010204081632652979,0.9965986394557824,0.007653061224489865,0.009353741496598606
