Epsilon,Naive Bayes,Naive Bayes 25,Naive Bayes 75,Naive Bayes - Numerical Correction,Naive Bayes - Numerical Correction 25,Naive Bayes - Numerical Correction 75
10.0,1.0,0.006600660066006595,0.0,1.0,0.006600660066006595,0.0
20.0,1.0,0.0,0.0033003300330032973,1.0,0.0,0.0033003300330032973
30.0,1.0033003300330032,0.0033003300330032973,0.0,1.0033003300330032,0.0033003300330032973,0.0
40.0,1.0,0.006600660066006595,0.0033003300330032973,1.0,0.0033003300330032973,0.0033003300330032973
50.0,1.0,0.006600660066006595,0.0,1.0,0.006600660066006595,0.0
