Epsilon,Naive Bayes,Naive Bayes 25,Naive Bayes 75,Naive Bayes - Numerical Correction,Naive Bayes - Numerical Correction 25,Naive Bayes - Numerical Correction 75
2.0,0.7867867867867868,0.018018018018018094,0.018018018018017966,0.8288288288288289,0.0,0.0
4.0,0.8288288288288289,0.021021021021021026,0.04204204204204205,0.8288288288288289,0.021021021021021026,0.03603603603603593
6.0,0.978978978978979,0.012012012012011977,0.003003003003003057,0.972972972972973,0.018018018018017966,0.018018018018017966
8.0,0.981981981981982,0.003003003003003057,0.003003003003002932,0.990990990990991,0.006006006006005989,0.0
10.0,0.981981981981982,0.003003003003003057,0.003003003003002932,0.984984984984985,0.003003003003002932,0.003003003003003057
