Dimension,PCA,Eps = 2.5,Eps = 2.5 25,Eps = 2.5 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Eps = 7.5,Eps = 7.5 25,Eps = 7.5 75,Eps = 10.0,Eps = 10.0 25,Eps = 10.0 75,Eps = 12.5,Eps = 12.5 25,Eps = 12.5 75
2,0.9272445820433437,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8867587520838295,0.0,0.0,0.8867587520838295,0.0,0.0
4,0.9401047868540128,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0
6,0.9486782567277923,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0
8,0.9747558942605381,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0
10,0.9795189330793046,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0,0.8800904977375564,0.0,0.0
