Epsilon,Ind_Same,Ind_Same 25,Ind_Same 75,WeightedInd_Same,WeightedInd_Same 25,WeightedInd_Same 75,Dep_Same,Dep_Same 25,Dep_Same 75,Ind_Unif,Ind_Unif 25,Ind_Unif 75,Dep_Unif,Dep_Unif 25,Dep_Unif 75,Ind_NonUnif,Ind_NonUnif 25,Ind_NonUnif 75,Dep_NonUnif,Dep_NonUnif 25,Dep_NonUnif 75
1.0,0.6500843170320404,0.06935075885328833,0.1500843170320405,0.6505059021922429,0.0529089376053963,0.027613827993254587,0.6007588532883642,0.021711635750421506,0.05775716694772346,0.6214165261382799,0.02234401349072511,0.05670320404721754,0.5552276559865092,0.03456998313659365,0.0640809443507588,0.5927487352445194,0.04363406408094443,0.018549747048903872,0.5868465430016864,0.07651770657672849,0.03920741989881959
1.5,0.6585160202360877,0.06871838111298485,0.13532883642495788,0.6935075885328837,0.04194772344013504,0.16357504215851607,0.6146711635750423,0.03330522765598651,0.044266441821247775,0.6526138279932546,0.0436340640809443,0.07862563237774034,0.6155143338954469,0.03393760539628998,0.03330522765598651,0.6450252951096122,0.02845699831365935,0.029721753794266427,0.5746205733558178,0.018549747048903872,0.06766441821247894
2.0,0.6795952782462057,0.02234401349072511,0.23840640809443517,0.6876053962900507,0.024030354131534638,0.0373102866779089,0.6639966273187184,0.07293423271500848,0.04005059021922435,0.6606239460370995,0.04869308600337275,0.07440978077571665,0.6146711635750423,0.02866779089376057,0.021922428330522662,0.7044688026981449,0.03857504215851598,0.09970489038785836,0.6568296795952783,0.09359190556492412,0.04047217537942667
2.5,0.6758010118043845,0.017284991568296795,0.1338532883642495,0.6736930860033726,0.010328836424957792,0.009274873524452002,0.6838111298482294,0.061129848229342254,0.014966273187183793,0.7634907251264755,0.046585160202360774,0.06745362563237778,0.6686340640809443,0.026981450252951112,0.06471332209106247,0.6597807757166948,0.0349915682967959,0.04869308600337262,0.6543001686340641,0.060708263069140005,0.0895868465430016
3.0,0.6724283305227655,0.009064080944350713,0.005269814502529607,0.674114671163575,0.01306913996627324,0.004637436762225869,0.6644182124789207,0.005059021922428317,0.005269814502529475,0.7824620573355818,0.04806070826306914,0.08263069139966273,0.7875210792580102,0.07883642495784163,0.04953625632377738,0.6956155143338955,0.054806070826306855,0.11783305227655992,0.7137436762225969,0.08768971332209105,0.09253794266441821
