Epsilon,Ind_Unif,Ind_Unif 25,Ind_Unif 75,Ind_NonUnif,Ind_NonUnif 25,Ind_NonUnif 75,Dep_Unif,Dep_Unif 25,Dep_Unif 75,Dep_NonUnif,Dep_NonUnif 25,Dep_NonUnif 75
2.0,0.7239158437097468,0.08115070845856596,0.09574924860455128,0.7106054100472307,0.06998711893516535,0.048518677544010354,0.6470588235294118,0.028767711464147718,0.09574924860455142,0.6127093173035638,0.06655216831258051,0.10390725633319024
4.0,0.7973379132674968,0.021039072563331936,0.08158007728638901,0.8887934735938171,0.04336625161013317,0.05066552168312576,0.8617432374409618,0.09231429798196644,0.0691283812795191,0.8338342636324603,0.08887934735938174,0.045513095749248576
6.0,0.8956633748389867,0.07857449549162723,0.04207814512666387,0.8948046371833406,0.018462859596393343,0.04036066981537139,0.913696865607557,0.011592958351223806,0.02619149849720912,0.9085444396736798,0.014598540145985453,0.03821382567625585
8.0,0.9029626449119794,0.015027908973808507,0.034778875053671145,0.9081150708458566,0.011163589523400616,0.008587376556462023,0.9128381279519108,0.013310433662516157,0.006869901245169538,0.9068269643623873,0.008158007728638835,0.0064405324173464834
10.0,0.9081150708458566,0.005152425933877187,0.006869901245169672,0.8990983254615715,0.0176041219407471,0.003434950622584836,0.9132674967797338,0.012881064834692967,0.026620867325032313,0.9094031773293259,0.0064405324173464834,0.036925719192786685
12.0,0.9042507513954487,0.012451696006869913,0.011163589523400616,0.9124087591240877,0.01588664662945475,0.008587376556462023,0.913696865607557,0.012451696006869913,0.028338342636324527,0.9085444396736798,0.0017174753112924853,0.005581794761700241
