Dimension,RFF Real,RFF Real 25,RFF Real 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 6.0,Eps = 6.0 25,Eps = 6.0 75,Eps = 8.0,Eps = 8.0 25,Eps = 8.0 75,Eps = 10.0,Eps = 10.0 25,Eps = 10.0 75,Original Features
10,0.31869565217391305,0.006086956521739129,0.01391304347826089,0.24869565217391304,0.020869565217391306,0.016956521739130426,0.25565217391304346,0.018260869565217358,0.01782608695652177,0.27304347826086955,0.007391304347826089,0.012173913043478257,0.28130434782608693,0.012608695652173874,0.012608695652173929,0.2826086956521739,0.011304347826086913,0.010869565217391353,0.7
20,0.35739130434782607,0.004347826086956497,0.003043478260869592,0.20652173913043478,0.0047826086956521685,0.006956521739130445,0.2291304347826087,0.006521739130434773,0.03869565217391302,0.2708695652173913,0.013043478260869545,0.017391304347826098,0.28652173913043477,0.03782608695652173,0.0065217391304348005,0.2843478260869565,0.011739130434782585,0.024347826086956514,0.7
30,0.3869565217391304,0.006521739130434745,0.006956521739130472,0.19260869565217392,0.0,0.0,0.23304347826086957,0.023043478260869582,0.022608695652173882,0.2526086956521739,0.017391304347826098,0.025217391304347803,0.27391304347826084,0.023043478260869554,0.020869565217391306,0.2917391304347826,0.016086956521739137,0.020869565217391306,0.7
40,0.4056521739130435,0.00260869565217392,0.005652173913043457,0.19260869565217392,0.0,0.0,0.2082608695652174,0.013043478260869573,0.011739130434782613,0.2543478260869565,0.016521739130434754,0.01782608695652177,0.2534782608695652,0.01652173913043478,0.015652173913043466,0.24217391304347827,0.006086956521739129,0.01869565217391303,0.7
50,0.4126086956521739,0.003913043478260825,0.009565217391304393,0.19260869565217392,0.0,0.0,0.2,0.00521739130434784,0.005652173913043457,0.22217391304347825,0.013478260869565217,0.03347826086956521,0.26869565217391306,0.030000000000000027,0.022173913043478266,0.25043478260869567,0.016086956521739137,0.020869565217391306,0.7
