Epsilon,Ind_Same,Ind_Same 25,Ind_Same 75,WeightedInd_Same,WeightedInd_Same 25,WeightedInd_Same 75,Dep_Same,Dep_Same 25,Dep_Same 75,Ind_Unif,Ind_Unif 25,Ind_Unif 75,Dep_Unif,Dep_Unif 25,Dep_Unif 75,Ind_NonUnif,Ind_NonUnif 25,Ind_NonUnif 75,Dep_NonUnif,Dep_NonUnif 25,Dep_NonUnif 75
1.0,0.8368562072045252,0.14830802818299105,0.029026495980946695,0.866527736429493,0.09025503622109765,0.026347127121166942,0.6795673315470875,0.08271310906023621,0.10241143197380179,0.7576659720154808,0.04157983526843309,0.11560980450530928,0.7006053388905429,0.0682742879825345,0.08792299295425238,0.7577652078991763,0.03636995137441701,0.07665972015480792,0.6627964672025405,0.012454103403790828,0.07804902252654566
2.0,0.9522675399424432,0.03299593132876846,0.020591445866825493,0.9364890344348517,0.01170983427607418,0.02535476828421146,0.7706658727795972,0.0676292547385135,0.06926664681948991,0.8844894313783864,0.034534087526049466,0.035377592537461526,0.7500248089709239,0.15178128411233507,0.0512553339287486,0.8755582018457875,0.036121861665178175,0.05825146372928467,0.6652773642949291,0.05730872283417682,0.037362310211372485
3.0,0.9650689689391684,0.014984618438027158,0.011809070159769742,0.9687406966359037,0.024412027389103995,0.005457973603254913,0.7125136449340083,0.04157983526843309,0.14031953954549964,0.9375806291555028,0.028381462736925763,0.017763223181502474,0.724322715093778,0.025205914458668193,0.06703383943634011,0.9672521583804704,0.02962191128311992,0.006499950382058254,0.6997122159372829,0.053041579835268436,0.0634117296814529
4.0,0.9753895008435051,0.016373920809764738,0.004564850649994995,0.9724124243326387,0.005507591545102617,0.0044159968244517275,0.791803116006748,0.04495385531408148,0.05398432073037621,0.9668552148456883,0.012255631636399858,0.00744269127716572,0.7722536469187259,0.03890046640865349,0.0741788230624193,0.9696338195891634,0.009675498660315513,0.01811054877443687,0.685124541034038,0.03582415401409148,0.08271310906023621
5.0,0.9748933214250274,0.005011412126624954,0.004713704475538263,0.9778703979358937,0.006648804207601365,0.0012404485461943125,0.9136647811848766,0.01855711025106683,0.020839535576064324,0.966458271310906,0.014091495484767241,0.006301478614667126,0.8483675697132083,0.07923985313089212,0.06088121464721657,0.9720154807978565,0.012057159869008575,0.012255631636399858,0.8791306936588271,0.03532797459561382,0.029224967748337667
