Epsilon,2.0,2.0 25,2.0 75,6.0,6.0 25,6.0 75,10.0,10.0 25,10.0 75,14.0,14.0 25,14.0 75
2.5,0.936929789765966,0.019635065450218266,0.016263387544625058,0.8403411344704483,0.0246429988099961,0.05364934549781838,0.7554541848472829,0.07144982149940503,0.06926814756049193,0.6806822689408966,0.07938318127727094,0.024940499801665975
5.0,0.9564656882189608,0.0067929393097977036,0.003074176913923024,0.971539071796906,0.01150337167790566,0.007536691788972701,0.9228480761602539,0.03738595795319317,0.013040460134867251,0.7366124553748513,0.013437128123760468,0.10020825069416886
7.5,0.9549781832606109,0.008082110273701013,0.014379214597381998,0.9687623958746531,0.002875842919476493,0.009024196747322542,0.9818524395081317,0.003371677905592899,0.0011404204680683719,0.9334589448631496,0.025188417294724257,0.0198333994446648
10.0,0.9516065053550179,0.015569218564061965,0.013090043633478845,0.9761007536691789,0.006495438318127673,0.0022808409361364324,0.987108290360968,0.00153708845696159,0.000595001983339905,0.9849266164220547,0.0008429194763981858,0.0023800079333599314
12.5,0.957754859182864,0.0081812772709242,0.005900436334787768,0.9683657278857597,0.001239587465291404,0.005850852836176174,0.9860174533915114,0.0002975009916698747,0.0003966679888933738,0.9933558111860374,0.000743752479174998,0.0006445854819514989
