Dimension,RFF Binary,RFF Binary 25,RFF Binary 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 6.0,Eps = 6.0 25,Eps = 6.0 75,Eps = 8.0,Eps = 8.0 25,Eps = 8.0 75,Eps = 10.0,Eps = 10.0 25,Eps = 10.0 75,Original Features
10,0.3443478260869565,0.007391304347826089,0.012608695652173929,0.28391304347826085,0.006956521739130417,0.00391304347826088,0.3034782608695652,0.003913043478260825,0.007391304347826089,0.31956521739130433,0.010869565217391297,0.008695652173913049,0.3265217391304348,0.008695652173913049,0.005217391304347785,0.33304347826086955,0.010869565217391297,0.010869565217391297,0.45304347826086955
20,0.38782608695652177,0.01173913043478264,0.008695652173912993,0.2617391304347826,0.008260869565217377,0.009565217391304393,0.29043478260869565,0.006086956521739129,0.005652173913043457,0.31043478260869567,0.004347826086956552,0.007826086956521705,0.3204347826086957,0.007391304347826089,0.009565217391304337,0.3317391304347826,0.011304347826086913,0.0065217391304348005,0.45304347826086955
30,0.4008695652173913,0.010869565217391297,0.012173913043478257,0.2543478260869565,0.008260869565217377,0.01043478260869568,0.2817391304347826,0.008260869565217377,0.009565217391304337,0.29869565217391303,0.010000000000000009,0.0034782608695652084,0.3126086956521739,0.006956521739130417,0.00391304347826088,0.32130434782608697,0.008695652173913049,0.0047826086956521685,0.45304347826086955
40,0.418695652173913,0.006956521739130417,0.004347826086956552,0.25478260869565217,0.0034782608695652084,0.008695652173913049,0.2791304347826087,0.008260869565217377,0.006086956521739129,0.29434782608695653,0.006956521739130472,0.00521739130434784,0.30434782608695654,0.00521739130434784,0.003913043478260825,0.3134782608695652,0.004347826086956497,0.003043478260869592,0.45304347826086955
50,0.4191304347826087,0.005652173913043457,0.006956521739130417,0.2447826086956522,0.007391304347826089,0.01086956521739127,0.2647826086956522,0.004347826086956552,0.006956521739130417,0.2826086956521739,0.015217391304347794,0.008695652173913049,0.2956521739130435,0.01043478260869568,0.0034782608695652084,0.3034782608695652,0.006521739130434745,0.00521739130434784,0.45304347826086955
