Dimension,PCA,Eps = 2.5,Eps = 2.5 25,Eps = 2.5 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75,Eps = 7.5,Eps = 7.5 25,Eps = 7.5 75,Eps = 10.0,Eps = 10.0 25,Eps = 10.0 75,Eps = 12.5,Eps = 12.5 25,Eps = 12.5 75
2,0.9998669150918286,0.8365717327655044,0.03194037796113916,0.050971519829651334,0.8108863454884216,0.03846153846153848,0.04830982166622311,0.777215863721054,0.012776151184455688,0.02568538727708279,0.816475911631621,0.02914559488953952,0.03526750066542447,0.8839499600745276,0.009848283204684626,0.0045248868778280625
4,1.0001330849081713,0.8128826191109929,0.026084642001597044,0.04724514240085166,0.8035666755389939,0.008916688847484708,0.012110726643598604,0.8044982698961938,0.015570934256055442,0.010380622837370183,0.8130157040191642,0.006920415224913567,0.012776151184455577,0.8118179398456216,0.008517434122970458,0.011844556827255768
6,1.0001330849081713,0.7785467128027682,0.04059089699228115,0.05376630290125098,0.8532073462869311,0.02022890604205481,0.01397391535799844,0.8474846952355602,0.033005057226510495,0.008517434122970458,0.8249933457545915,0.006521160500399316,0.014905509715198247,0.8371040723981901,0.009449028480170376,0.006254990684056372
8,1.0001330849081713,0.8022358264572798,0.11059355869044454,0.038993878094224145,0.8955283470854405,0.027681660899654046,0.016635613521426666,0.8890071865850412,0.008650519031141763,0.028080915624168295,0.8949960074527549,0.013441575725312772,0.015704019164226746,0.9015171679531541,0.016103273888741,0.017034868245940915
10,1.0001330849081713,0.752728240617514,0.12616449294649987,0.10087836039393133,0.8819536864519564,0.02062816076656906,0.031408038328453604,0.9145594889539526,0.019430396593026308,0.012776151184455688,0.9261378759648656,0.015171679531541192,0.006521160500399205,0.9250731966994943,0.009449028480170376,0.006920415224913456
