Dimension,RFF Binary,RFF Binary 25,RFF Binary 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 6.0,Eps = 6.0 25,Eps = 6.0 75,Eps = 8.0,Eps = 8.0 25,Eps = 8.0 75,Eps = 10.0,Eps = 10.0 25,Eps = 10.0 75,Original Features
5,0.7631578947368421,0.03508771929824561,0.04385964912280693,0.6842105263157895,0.02631578947368418,0.03508771929824561,0.7280701754385965,0.026315789473684292,0.02631578947368418,0.7543859649122807,0.02631578947368418,0.03508771929824561,0.7631578947368421,0.03508771929824561,0.03508771929824561,0.7631578947368421,0.01754385964912286,0.04385964912280693,0.9736842105263158
10,0.8245614035087719,0.03508771929824561,0.03508771929824561,0.6666666666666666,0.03508771929824561,0.026315789473684292,0.7368421052631579,0.03508771929824561,0.03508771929824561,0.7631578947368421,0.03508771929824561,0.03508771929824561,0.7807017543859649,0.02631578947368418,0.02631578947368418,0.7982456140350878,0.026315789473684292,0.02631578947368418,0.9736842105263158
15,0.8245614035087719,0.0,0.02631578947368418,0.6666666666666666,0.02631578947368418,0.04385964912280704,0.7456140350877193,0.02631578947368418,0.02631578947368418,0.7631578947368421,0.052631578947368474,0.01754385964912275,0.7894736842105263,0.02631578947368418,0.03508771929824561,0.8157894736842105,0.03508771929824561,0.00877192982456143,0.9736842105263158
20,0.8508771929824561,0.00877192982456143,0.02631578947368418,0.6842105263157895,0.03508771929824561,0.02631578947368418,0.7456140350877193,0.04385964912280704,0.00877192982456143,0.7807017543859649,0.02631578947368418,0.01754385964912286,0.7894736842105263,0.01754385964912286,0.04385964912280704,0.8245614035087719,0.03508771929824561,0.01754385964912275,0.9736842105263158
25,0.8508771929824561,0.01754385964912275,0.01754385964912286,0.7017543859649122,0.04385964912280693,0.04385964912280704,0.7631578947368421,0.061403508771929904,0.00877192982456132,0.7894736842105263,0.01754385964912286,0.02631578947368418,0.8070175438596491,0.03508771929824561,0.026315789473684292,0.8157894736842105,0.01754385964912275,0.02631578947368418,0.9736842105263158
