Dimension,RFF Binary,RFF Binary 25,RFF Binary 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 6.0,Eps = 6.0 25,Eps = 6.0 75,Eps = 8.0,Eps = 8.0 25,Eps = 8.0 75,Eps = 10.0,Eps = 10.0 25,Eps = 10.0 75,Original Features
5,0.7894736842105263,0.03508771929824561,0.03508771929824561,0.6842105263157895,0.01754385964912286,0.03508771929824561,0.7368421052631579,0.04385964912280693,0.03508771929824561,0.7543859649122807,0.02631578947368418,0.04385964912280704,0.7631578947368421,0.03508771929824561,0.04385964912280693,0.7719298245614035,0.03508771929824561,0.04385964912280704,0.9736842105263158
10,0.8333333333333334,0.03508771929824561,0.00877192982456132,0.6228070175438597,0.052631578947368474,0.03508771929824561,0.6754385964912281,0.07017543859649122,0.052631578947368474,0.7017543859649122,0.03508771929824561,0.052631578947368474,0.7543859649122807,0.03508771929824561,0.01754385964912275,0.7807017543859649,0.03508771929824561,0.01754385964912286,0.9736842105263158
15,0.8421052631578947,0.01754385964912275,0.026315789473684292,0.6491228070175439,0.04385964912280704,0.02631578947368418,0.7017543859649122,0.05263157894736836,0.04385964912280704,0.7280701754385965,0.026315789473684292,0.03508771929824561,0.7631578947368421,0.026315789473684292,0.02631578947368418,0.7719298245614035,0.02631578947368418,0.01754385964912286,0.9736842105263158
20,0.8771929824561403,0.01754385964912275,0.0,0.6491228070175439,0.02631578947368418,0.01754385964912275,0.6929824561403509,0.01754385964912286,0.03508771929824561,0.7280701754385965,0.01754385964912286,0.01754385964912275,0.7543859649122807,0.01754385964912286,0.04385964912280704,0.7807017543859649,0.01754385964912275,0.04385964912280704,0.9736842105263158
25,0.8596491228070176,0.01754385964912286,0.01754385964912275,0.6578947368421053,0.03508771929824561,0.03508771929824561,0.6754385964912281,0.03508771929824561,0.02631578947368418,0.7280701754385965,0.026315789473684292,0.02631578947368418,0.7631578947368421,0.01754385964912286,0.01754385964912275,0.7894736842105263,0.01754385964912286,0.02631578947368418,0.9736842105263158
