Dimension,Bdwth = 10,Bdwth = 10 25,Bdwth = 10 75,Bdwth = 20,Bdwth = 20 25,Bdwth = 20 75,Bdwth = 30,Bdwth = 30 25,Bdwth = 30 75,Bdwth = 40,Bdwth = 40 25,Bdwth = 40 75,Bdwth = 50,Bdwth = 50 25,Bdwth = 50 75,Original Features
5,0.3506,0.030400000000000038,0.047099999999999975,0.3459,0.02799999999999997,0.03160000000000002,0.3282,0.017100000000000004,0.0353,0.2953,0.029899999999999982,0.03520000000000001,0.2473,0.015199999999999991,0.03930000000000003,0.9256
10,0.4969,0.018299999999999983,0.02839999999999998,0.4731,0.028400000000000036,0.021299999999999986,0.4404,0.02410000000000001,0.028700000000000003,0.4025,0.030100000000000016,0.023999999999999966,0.3757,0.027700000000000002,0.022699999999999998,0.9256
15,0.5895,0.024500000000000077,0.022299999999999986,0.5696,0.030200000000000005,0.025499999999999967,0.5352,0.017199999999999993,0.020100000000000007,0.4911,0.019899999999999973,0.036800000000000055,0.4388,0.033299999999999996,0.017199999999999993,0.9256
20,0.6535,0.012199999999999989,0.018199999999999994,0.6184,0.018899999999999917,0.023800000000000043,0.5829,0.01419999999999999,0.04300000000000004,0.5436,0.019199999999999995,0.019199999999999995,0.5016,0.02300000000000002,0.023499999999999965,0.9256
25,0.6984,0.01750000000000007,0.017000000000000015,0.6737,0.013599999999999945,0.0121,0.6432,0.02180000000000004,0.014100000000000001,0.5881,0.028200000000000003,0.020600000000000063,0.5424,0.020000000000000018,0.03249999999999997,0.9256
