Dimension,Bdwth = 10,Bdwth = 10 25,Bdwth = 10 75,Bdwth = 20,Bdwth = 20 25,Bdwth = 20 75,Bdwth = 30,Bdwth = 30 25,Bdwth = 30 75,Bdwth = 40,Bdwth = 40 25,Bdwth = 40 75,Bdwth = 50,Bdwth = 50 25,Bdwth = 50 75,Original Features
5,0.3826,0.032200000000000006,0.024399999999999977,0.3814,0.015100000000000002,0.015100000000000002,0.3881,0.032999999999999974,0.011199999999999988,0.3859,0.0398,0.009399999999999964,0.3946,0.042300000000000004,0.013000000000000012,0.9688
10,0.5877,0.021199999999999997,0.025800000000000045,0.5805,0.020499999999999963,0.02739999999999998,0.5872,0.03390000000000004,0.03759999999999997,0.5799,0.022399999999999975,0.022399999999999975,0.5862,0.016300000000000092,0.026899999999999924,0.9688
15,0.713,0.021199999999999997,0.031500000000000083,0.7287,0.049699999999999966,0.019199999999999995,0.7311,0.03699999999999992,0.020199999999999996,0.7251,0.018100000000000005,0.019199999999999995,0.6928,0.014000000000000012,0.02310000000000001,0.9688
20,0.7944,0.01749999999999996,0.010000000000000009,0.774,0.007099999999999995,0.029000000000000026,0.7933,0.021299999999999986,0.03200000000000003,0.795,0.011400000000000077,0.014100000000000001,0.8025,0.015100000000000002,0.01649999999999996,0.9688
25,0.8442,0.0230999999999999,0.007800000000000029,0.8421,0.020399999999999974,0.0052000000000000934,0.8493,0.019600000000000062,0.006599999999999939,0.8406,0.009000000000000008,0.00990000000000002,0.8397,0.011099999999999999,0.014800000000000035,0.9688
