Dimension,Bdwth = 10,Bdwth = 10 25,Bdwth = 10 75,Bdwth = 20,Bdwth = 20 25,Bdwth = 20 75,Bdwth = 30,Bdwth = 30 25,Bdwth = 30 75,Bdwth = 40,Bdwth = 40 25,Bdwth = 40 75,Bdwth = 50,Bdwth = 50 25,Bdwth = 50 75,Original Features
5,0.3571,0.023499999999999965,0.02250000000000002,0.3646,0.024999999999999967,0.02290000000000003,0.3588,0.00940000000000002,0.018299999999999983,0.364,0.019799999999999984,0.017000000000000015,0.3764,0.03150000000000003,0.017799999999999983,0.7299
10,0.4737,0.018799999999999983,0.029900000000000038,0.4745,0.019899999999999973,0.01920000000000005,0.4802,0.013500000000000012,0.023299999999999932,0.4794,0.011699999999999988,0.009500000000000008,0.4752,0.021100000000000008,0.017799999999999983,0.7299
15,0.534,0.010500000000000065,0.015499999999999958,0.5394,0.009099999999999997,0.013800000000000034,0.5438,0.005299999999999971,0.009400000000000075,0.5441,0.01990000000000003,0.016900000000000026,0.5266,0.0131,0.021199999999999997,0.7299
20,0.5668,0.008499999999999952,0.011299999999999977,0.5827,0.013399999999999967,0.013000000000000012,0.5793,0.009300000000000086,0.015699999999999936,0.5666,0.0050000000000000044,0.011499999999999955,0.5721,0.009400000000000075,0.010299999999999976,0.7299
25,0.5977,0.020600000000000063,0.011099999999999999,0.6046,0.015600000000000058,0.011599999999999944,0.5998,0.007600000000000051,0.01990000000000003,0.6025,0.012600000000000056,0.012299999999999978,0.5988,0.009700000000000042,0.008499999999999952,0.7299
