Dimension,Bdwth = 10,Bdwth = 10 25,Bdwth = 10 75,Bdwth = 20,Bdwth = 20 25,Bdwth = 20 75,Bdwth = 30,Bdwth = 30 25,Bdwth = 30 75,Bdwth = 40,Bdwth = 40 25,Bdwth = 40 75,Bdwth = 50,Bdwth = 50 25,Bdwth = 50 75,Original Features
5,0.4332,0.032399999999999984,0.027100000000000013,0.436,0.01469999999999999,0.027100000000000013,0.4358,0.02250000000000002,0.022099999999999953,0.4412,0.011299999999999977,0.014400000000000024,0.4428,0.03870000000000001,0.03069999999999995,0.9711
10,0.6554,0.012299999999999978,0.019199999999999995,0.6648,0.01739999999999997,0.014200000000000101,0.6661,0.01639999999999997,0.021199999999999997,0.6752,0.017199999999999993,0.006800000000000028,0.6609,0.009400000000000075,0.018899999999999917,0.9711
15,0.7586,0.006300000000000083,0.012399999999999967,0.7697,0.010300000000000087,0.007899999999999907,0.7742,0.012299999999999978,0.005499999999999949,0.7719,0.006099999999999994,0.009199999999999986,0.7632,0.007399999999999962,0.005700000000000038,0.9711
20,0.8151,0.0047000000000000375,0.0045999999999999375,0.8185,0.00550000000000006,0.0044999999999999485,0.8226,0.009800000000000031,0.01319999999999999,0.8171,0.005800000000000027,0.007199999999999984,0.8265,0.009199999999999986,0.0023999999999999577,0.9711
25,0.8454,0.007099999999999995,0.006099999999999994,0.8487,0.005800000000000027,0.0048000000000000265,0.8527,0.007900000000000018,0.00539999999999996,0.8473,0.0026000000000000467,0.00649999999999995,0.8511,0.005499999999999949,0.0036000000000000476,0.9711
