Dimension,PCA,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75
5,1.0002635046113308,0.5505928853754941,0.008563899868247673,0.04387351778656126,0.8063241106719369,0.06956521739130439,0.05665349143610005,0.8361001317523057,0.02226613965744393,0.015678524374176606,0.8479578392621872,0.01910408432147559,0.018445322793148877,0.8444005270092227,0.037285902503293826,0.020026350461133047
10,1.0001317523056654,0.5420289855072464,0.0,0.0,0.6396574440052701,0.09064558629776022,0.08076416337285902,0.7901185770750988,0.0470355731225296,0.07971014492753624,0.8604743083003953,0.0499341238471673,0.02226613965744404,0.8786561264822135,0.010144927536231843,0.02200263504611329
15,1.0002635046113308,0.5420289855072464,0.0,0.0,0.5420289855072464,0.0,0.10698287220026353,0.5714097496706193,0.029380764163372864,0.1346508563899868,0.7026350461133071,0.07852437417654813,0.05480895915678524,0.8180500658761528,0.09723320158102765,0.06640316205533604
20,1.0001317523056654,0.5420289855072464,0.0,0.0,0.5420289855072464,0.0,0.0,0.5420289855072464,0.0,0.06179183135704874,0.6001317523056654,0.05810276679841902,0.08379446640316203,0.7662714097496707,0.10935441370223974,0.05823451910408434
25,1.0002635046113308,0.5420289855072464,0.0,0.0,0.5420289855072464,0.0,0.0,0.5420289855072464,0.0,0.0,0.5420289855072464,0.0,0.003162055335968341,0.6496706192358367,0.0945981554677207,0.06508563899868251
