Dimension,RFF Binary,RFF Binary 25,RFF Binary 75,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75
5,0.9909933429056259,0.016446939041900532,0.007179219423051775,0.8385328286124527,0.06761519383892445,0.05795588043336375,0.8180394204411957,0.07766610103119698,0.04359744158726009,0.7904973241091241,0.026367314971935785,0.12661532437018674,0.8317452029761128,0.06382978723404253,0.08419266414306226,0.827959796371231,0.059522255580211514,0.07636078840882388
10,0.9998694687377627,0.003002219031458031,0.00013053126223727674,0.8274376713222816,0.06369925597180515,0.04451116042292136,0.8141234825740765,0.027281033807596944,0.06174128703824566,0.8274376713222816,0.03537397206630988,0.03824565983553063,0.8201279206369926,0.028586346429970044,0.05182091110821041,0.838271766087978,0.05260409868163418,0.023626158464952418
15,0.9998694687377627,0.00013053126223738776,0.00013053126223727674,0.7826654483748858,0.23756689727189662,0.06878997519906016,0.8530217987207936,0.06461297480746642,0.0506461297480747,0.8411434538571988,0.060697036940347227,0.041117347604751386,0.8432319540529957,0.04020362876909023,0.05364834877953273,0.830962015402689,0.04190053517817527,0.04177000391593777
20,1.0,0.00013053126223727674,0.0,0.5450985511029892,0.0,0.07127006918156897,0.8243049210285863,0.04881869207675238,0.04842709829004044,0.8467562981334029,0.04438062916068397,0.05012400469912548,0.8266544837488579,0.02219031458034204,0.0191880955488839,0.8297872340425532,0.02349562720271503,0.03707087847539492
25,0.9998694687377627,0.0002610625244746645,0.00013053126223727674,0.5450985511029892,0.0,0.07910194491580724,0.8461036418222164,0.06996475655919598,0.038506722360005186,0.8485837358047252,0.05521472392638038,0.037723534786581414,0.8568072053256754,0.031588565461427964,0.04150894139146333,0.8347474220075708,0.03132750293695341,0.013314188748205225
