Dimension,RFF Binary,RFF Binary 25,RFF Binary 75,Eps = 1.0,Eps = 1.0 25,Eps = 1.0 75,Eps = 2.0,Eps = 2.0 25,Eps = 2.0 75,Eps = 3.0,Eps = 3.0 25,Eps = 3.0 75,Eps = 4.0,Eps = 4.0 25,Eps = 4.0 75,Eps = 5.0,Eps = 5.0 25,Eps = 5.0 75
5,0.9843137254901961,0.018823529411764735,0.006666666666666626,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.6351633986928105,0.08928104575163398,0.12091503267973851,0.8118954248366014,0.265359477124183,0.0820915032679739,0.8388235294117647,0.07895424836601304,0.062483660130718925
10,0.9997385620915034,0.004444444444444454,0.001437908496731928,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.6189542483660131,0.07307189542483654,0.10326797385620914,0.8461437908496733,0.13333333333333341,0.027058823529411736
15,1.0013071895424837,0.0006535947712419068,0.00013071895424833686,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.638169934640523,0.09228758169934641,0.08352941176470582
20,1.001437908496732,0.00013071895424833686,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0
25,1.001437908496732,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0,0.5458823529411765,0.0,0.0
